mcg,gvh,lip,chg,aac,alm1,alm2,target
0.37038107468177595,-1.3866978606663116,-0.09166984970282115,0.0,0.4426626410929019,-1.008478446297906,-0.7130949277386976,-1
-2.0665910093863067,-0.503067073275758,-0.09166984970282115,0.0,0.28350303980107205,-0.5216649340970518,-0.2713728044477348,-1
0.7765430886931233,-0.503067073275758,-0.09166984970282115,0.0,-0.11439596342850268,-0.4331533864241692,-0.17321233260529864,-1
0.9506125232694144,0.21990357095287624,-0.09166984970282115,0.0,0.12434343850924214,-0.07910719573263875,-0.6640146918174795,-1
-1.1382206916460844,-1.1457076459234332,-0.09166984970282115,0.0,0.36308284044698697,-0.9642226724614648,-0.7130949277386976,-1
1.4147976821395258,-0.5833971448567175,-0.09166984970282115,0.0,-1.148933371825396,-0.3888976125877278,-0.17321233260529864,-1
-0.7900818224935015,-1.4670279322472706,-0.09166984970282115,0.0,-0.5122949666580771,-1.052734220134347,-0.7621751636599156,-1
-1.2542669813636123,-0.9850475027615142,-0.09166984970282115,0.0,0.04476363786332719,-0.8314553509521407,-0.5167739840538252,-1
-1.3122901262223758,-0.1817467869519206,-0.09166984970282115,0.0,-0.35313536536624707,0.186427447286009,0.36667026252809987,-1
-0.03578093932957115,-0.503067073275758,-0.09166984970282115,0.0,0.4426626410929019,-1.2740130893165538,-0.958496107344788,-1
-0.03578093932957115,-1.7883482185711084,-0.09166984970282115,0.0,0.522242441738816,-0.875711124788582,-0.6149344558962614,-1
-1.0221744019285568,0.1395734993719168,-0.09166984970282115,0.0,-0.5122949666580771,-1.318268863152995,-1.0075763432660059,-1
-0.20985037390586259,-1.1457076459234332,-0.09166984970282115,0.0,-0.35313536536624707,-1.008478446297906,-0.7130949277386976,-1
0.4864273643993038,0.3002336425338357,-0.09166984970282115,0.0,-0.35313536536624707,-0.6544322556063756,-0.7130949277386976,-1
-1.1962438365048482,-0.2620768585328801,-0.09166984970282115,0.0,-0.19397576407441763,-1.3625246369894364,-1.0566565791872238,-1
-1.0221744019285568,-0.503067073275758,-0.09166984970282115,0.0,-0.35313536536624707,-0.12336296956908008,0.1212690829220098,-1
-0.4999660981996818,-0.10141671537096114,-0.09166984970282115,0.0,-0.9897737705335662,-1.008478446297906,-0.7130949277386976,-1
0.0802653503879567,-1.5473580038282302,-0.09166984970282115,0.0,0.36308284044698697,0.23068322112245032,0.41575049844931794,-1
-1.1382206916460844,-0.503067073275758,-0.09166984970282115,0.0,-0.9101939698876512,-0.8314553509521407,-0.5658542199750433,-1
-0.09380408418833505,0.862544143600551,-0.09166984970282115,0.0,-0.9101939698876512,-1.1412457678072296,-0.8603356355023517,-1
-0.15182722904709867,-0.10141671537096114,-0.09166984970282115,0.0,-0.9897737705335662,-1.0969899939707886,-2.43090318498133,-1
-0.6740355327759736,-1.8686782901520675,-0.09166984970282115,0.0,1.7955192520734542,-1.8493381491902905,-1.743779882084277,-1
0.4864273643993038,0.6215539288576736,-0.09166984970282115,0.0,-0.7510343685958218,-0.5659207079334929,-0.32045304036895295,-1
-0.7320586776347375,-2.430988791218784,-0.09166984970282115,0.0,0.4426626410929019,-1.5838035061716427,-1.3020577587933144,-1
-0.3839198084821543,-0.5833971448567175,-0.09166984970282115,0.0,-0.19397576407441763,-1.0969899939707886,-1.3020577587933144,-1
-0.7900818224935015,-0.7440572880186364,-0.09166984970282115,0.0,-0.19397576407441763,-0.12336296956908008,0.1212690829220098,-1
-1.0221744019285568,-0.503067073275758,-0.09166984970282115,0.0,-0.27355556472033254,-0.6101764817699343,-0.3695332762901711,-1
-1.2542669813636123,0.38056371411479517,-0.09166984970282115,0.0,-0.03481616278258775,-0.6544322556063756,-0.4186135122113892,-1
0.022242205529192767,-0.7440572880186364,-0.09166984970282115,0.0,0.20392323915515706,-0.5216649340970518,-0.2713728044477348,-1
0.022242205529192767,-0.5833971448567175,-0.09166984970282115,0.0,-0.27355556472033254,-0.6986880294428169,-0.4186135122113892,-1
0.6024736541168316,-0.6637272164376768,-0.09166984970282115,0.0,-0.5122949666580771,-0.9199668986250233,-0.6640146918174795,-1
-0.4999660981996818,-1.0653775743424738,-0.09166984970282115,0.0,-0.9897737705335662,-0.5216649340970518,-0.2713728044477348,-1
0.7765430886931233,0.38056371411479517,-0.09166984970282115,0.0,-1.3080929731172255,-0.4331533864241692,-0.17321233260529864,-1
-0.15182722904709867,-1.3866978606663116,-0.09166984970282115,0.0,-0.6714545679499069,-0.5216649340970518,-0.2713728044477348,-1
-1.0801975467873206,-0.9047174311805551,-0.09166984970282115,0.0,-1.5468323750549702,-1.2297573154801122,-0.9094158714235698,-1
-0.3839198084821543,0.6215539288576736,-0.09166984970282115,0.0,-0.7510343685958218,-0.3888976125877278,-0.17321233260529864,-1
-0.7900818224935015,0.46089378569575457,-0.09166984970282115,0.0,-0.6714545679499069,-0.7871995771156997,-0.5167739840538252,-1
1.298751392421998,0.05924342779095733,-0.09166984970282115,0.0,0.6814020430306458,-0.7429438032792582,-0.467693748132607,-1
-0.6160123879172097,-0.34240693011383955,-0.09166984970282115,0.0,-1.228513172471311,-0.8314553509521407,-0.5658542199750433,-1
-0.2678735187646265,-0.021086643790001688,-0.09166984970282115,0.0,-0.19397576407441763,-1.0969899939707886,-1.0075763432660059,-1
-0.5579892430584458,-0.10141671537096114,-0.09166984970282115,0.0,0.12434343850924214,-0.6544322556063756,-0.4186135122113892,-1
-0.7320586776347375,-0.7440572880186364,-0.09166984970282115,0.0,0.6814020430306458,-0.25613029107840407,-0.02597162484164455,-1
-0.15182722904709867,0.3002336425338357,-0.09166984970282115,0.0,-0.432715166012162,-0.3446418387512865,-0.12413209668408078,-1
-0.848104967352265,-0.6637272164376768,-0.09166984970282115,0.0,-0.03481616278258775,-0.6101764817699343,-0.3695332762901711,-1
1.0666588129869423,-0.10141671537096114,-0.09166984970282115,0.0,-0.19397576407441763,-0.5216649340970518,-0.4186135122113892,-1
-1.4863595607986673,-0.6637272164376768,-0.09166984970282115,0.0,-0.432715166012162,-0.21187451724196274,0.023108611079573564,-1
0.0802653503879567,-0.9047174311805551,-0.09166984970282115,0.0,0.36308284044698697,0.36345054263177434,0.5629912062129723,-1
0.022242205529192767,-0.503067073275758,-0.09166984970282115,0.0,-0.9101939698876512,-0.8314553509521407,-0.5167739840538252,-1
-0.03578093932957115,-0.9047174311805551,-0.09166984970282115,0.0,0.6018222423847309,-1.4067804108258777,-1.105736815108442,-1
-1.1382206916460844,-1.0653775743424738,-0.09166984970282115,0.0,-0.5918747673039919,-0.6101764817699343,-0.32045304036895295,-1
-0.32589666362339037,0.46089378569575457,-0.09166984970282115,0.0,-0.6714545679499069,-0.21187451724196274,-0.6640146918174795,-1
-0.7900818224935015,-1.3063677890853522,-0.09166984970282115,0.0,-0.432715166012162,-1.937849696863173,-1.5965391743206225,-1
-1.1962438365048482,-0.8243873595995957,-0.09166984970282115,0.0,-1.228513172471311,-0.3446418387512865,-0.12413209668408078,-1
-1.1382206916460844,0.9428742151815105,-0.09166984970282115,0.0,-1.069353571179481,0.2749389949588917,0.46483073437053607,-1
0.25433478496424816,0.05924342779095733,-0.09166984970282115,0.0,-2.2630505808682044,-1.3625246369894364,-1.15481705102966,-1
0.6604967989755954,0.05924342779095733,-0.09166984970282115,0.0,-1.7855717769927146,-0.6101764817699343,-0.3695332762901711,-1
0.4864273643993038,-0.7440572880186364,-0.09166984970282115,0.0,-1.228513172471311,-0.4774091602606105,-0.22229256852651674,-1
-0.15182722904709867,-0.9047174311805551,-0.09166984970282115,0.0,-0.432715166012162,-0.6101764817699343,-0.3695332762901711,-1
0.0802653503879567,-0.9850475027615142,-0.09166984970282115,0.0,-1.6264121757008851,-0.6101764817699343,-0.32045304036895295,-1
-0.03578093932957115,-0.6637272164376768,-0.09166984970282115,0.0,0.28350303980107205,-0.5659207079334929,-0.32045304036895295,-1
0.0802653503879567,0.7822140720195925,-0.09166984970282115,0.0,-0.03481616278258775,-0.03485142189619743,0.219429554764446,-1
0.5444505092580677,-0.8243873595995957,-0.09166984970282115,0.0,-0.7510343685958218,-0.8314553509521407,-0.5658542199750433,-1
-0.3839198084821543,-0.42273700169479894,-0.09166984970282115,0.0,-0.19397576407441763,0.009404351940243662,0.219429554764446,-1
-1.4283364159399037,-1.3063677890853522,-0.09166984970282115,0.0,-0.35313536536624707,-1.008478446297906,-0.7130949277386976,-1
0.25433478496424816,-1.3866978606663116,-0.09166984970282115,0.0,0.04476363786332719,-0.6101764817699343,-0.32045304036895295,-1
-1.0801975467873206,-0.2620768585328801,-0.09166984970282115,0.0,0.28350303980107205,0.23068322112245032,0.46483073437053607,-1
-1.0221744019285568,-0.7440572880186364,-0.09166984970282115,0.0,-0.7510343685958218,-0.6101764817699343,-0.3695332762901711,-1
0.5444505092580677,0.862544143600551,-0.09166984970282115,0.0,-0.6714545679499069,0.009404351940243662,0.219429554764446,-1
-1.0221744019285568,-0.7440572880186364,-0.09166984970282115,0.0,-0.5918747673039919,-0.9199668986250233,-0.6640146918174795,-1
-0.4419429533409182,0.1395734993719168,-0.09166984970282115,0.0,0.4426626410929019,-0.30038606491484515,-0.07505186076286266,-1
-0.9641512570697929,-1.6276880754091896,-0.09166984970282115,0.0,-1.3080929731172255,-0.9642226724614648,-0.7130949277386976,-1
0.0802653503879567,0.38056371411479517,-0.09166984970282115,0.0,-0.27355556472033254,-0.9199668986250233,-0.6640146918174795,-1
-0.32589666362339037,0.3002336425338357,-0.09166984970282115,0.0,-0.6714545679499069,-0.4774091602606105,-0.22229256852651674,-1
0.0802653503879567,-0.34240693011383955,-0.09166984970282115,0.0,-0.6714545679499069,-0.9642226724614648,-1.4492984665569684,-1
-1.0801975467873206,-0.2620768585328801,-0.09166984970282115,0.0,-1.069353571179481,-0.8314553509521407,-0.5658542199750433,-1
-0.03578093932957115,-1.3063677890853522,-0.09166984970282115,0.0,-0.19397576407441763,-0.9199668986250233,-0.6640146918174795,-1
0.312357929823012,-0.34240693011383955,-0.09166984970282115,0.0,-0.432715166012162,-0.9642226724614648,-0.7130949277386976,-1
-0.09380408418833505,0.1395734993719168,-0.09166984970282115,0.0,0.04476363786332719,-0.12336296956908008,0.07218884700079169,-1
0.0802653503879567,-1.4670279322472706,-0.09166984970282115,0.0,-0.5918747673039919,-0.875711124788582,-0.6149344558962614,-1
-0.7900818224935015,-0.42273700169479894,-0.09166984970282115,0.0,-0.19397576407441763,-0.3888976125877278,-0.17321233260529864,-1
-0.4999660981996818,-1.4670279322472706,-0.09166984970282115,0.0,-0.7510343685958218,-0.5216649340970518,-0.2713728044477348,-1
-0.09380408418833505,-0.2620768585328801,-0.09166984970282115,0.0,-0.432715166012162,-0.6986880294428169,-0.4186135122113892,-1
-0.7900818224935015,0.05924342779095733,-0.09166984970282115,0.0,-0.7510343685958218,-1.052734220134347,-0.7621751636599156,-1
-0.4999660981996818,0.7018840004386331,-0.09166984970282115,0.0,0.6018222423847309,-0.6986880294428169,-0.4186135122113892,-1
-0.3839198084821543,0.7822140720195925,-0.09166984970282115,0.0,-0.5918747673039919,-0.07910719573263875,0.1703493188432279,-1
-0.15182722904709867,-0.021086643790001688,-0.09166984970282115,0.0,0.12434343850924214,0.09791589961312633,0.3175900266068823,-1
0.42840421954053987,0.21990357095287624,-0.09166984970282115,0.0,-0.11439596342850268,-0.03485142189619743,0.1703493188432279,-1
0.5444505092580677,-0.1817467869519206,-0.09166984970282115,0.0,-1.069353571179481,-0.4774091602606105,-0.3695332762901711,-1
0.42840421954053987,0.38056371411479517,-0.09166984970282115,0.0,-1.8651515776386294,-1.052734220134347,-0.7621751636599156,-1
0.6024736541168316,-0.34240693011383955,-0.09166984970282115,0.0,-2.7405293847436933,-0.7871995771156997,-0.5167739840538252,-1
-0.4999660981996818,-0.021086643790001688,-0.09166984970282115,0.0,0.12434343850924214,-0.5216649340970518,-0.2713728044477348,-1
-0.15182722904709867,-0.34240693011383955,-0.09166984970282115,0.0,-1.069353571179481,-0.875711124788582,-1.105736815108442,-1
-0.09380408418833505,-0.2620768585328801,-0.09166984970282115,0.0,-0.03481616278258775,-1.008478446297906,-1.2038972869508782,-1
-0.7320586776347375,-0.10141671537096114,-0.09166984970282115,0.0,-1.148933371825396,-1.1412457678072296,-0.8603356355023517,-1
-0.6740355327759736,0.05924342779095733,-0.09166984970282115,0.0,-1.7059919763468,-0.8314553509521407,-0.5167739840538252,-1
