mcg,gvh,lip,chg,aac,alm1,alm2,target
0.12535655257821365,-1.279381850277988,-0.16744367165578425,0.0,0.6746019117483539,-1.0371847994009153,-0.26455155760352944,-1
-2.2099147091610902,-0.6335528812181773,-0.16744367165578425,0.0,0.5097907839475345,-0.15088987900889042,0.5789461622917813,-1
0.5145684295347647,-0.6335528812181773,-0.16744367165578425,0.0,0.09776296444548592,0.010254651971477926,0.7663901000462949,-1
0.6813735196590002,-0.10514736107833281,-0.16744367165578425,0.0,0.3449796561467151,0.6548327758929509,-0.17082958872627263,-1
-1.3202875618318315,-1.1032466768980396,-0.16744367165578425,0.0,0.5921963478479443,-0.9566125339107311,-0.26455155760352944,-1
1.12618709332363,-0.6922646056781602,-0.16744367165578425,0.0,-0.9735093662598395,0.09082691746166209,0.7663901000462949,-1
-0.9866773815833597,-1.3380935747379703,-0.16744367165578425,0.0,-0.31426485505656226,-1.1177570648910993,-0.35827352648078575,-1
-1.431490955247989,-0.9858232279780739,-0.16744367165578425,0.0,0.26257409224630535,-0.7148957374401786,0.11033631790549782,-1
-1.4870926519560677,-0.39870598337824653,-0.16744367165578425,0.0,-0.14945372725574277,1.1382663688340553,1.7973317576961183,-1
-0.26385532437833703,-0.6335528812181773,-0.16744367165578425,0.0,0.6746019117483539,-1.52061839234202,-0.733161401989813,-1
-0.26385532437833703,-1.5729404725779015,-0.16744367165578425,0.0,0.7570074756487628,-0.7954680029303628,-0.0771076198490158,-1
-1.2090841684156743,-0.1638590855383156,-0.16744367165578425,0.0,-0.31426485505656226,-1.601190657832204,-0.8268833708670699,-1
-0.43066041450257286,-1.1032466768980396,-0.16744367165578425,0.0,-0.14945372725574277,-1.0371847994009153,-0.26455155760352944,-1
0.2365599459943711,-0.04643563661835,-0.16744367165578425,0.0,-0.14945372725574277,-0.39260667547944245,-0.26455155760352944,-1
-1.3758892585399103,-0.4574177078382293,-0.16744367165578425,0.0,0.015357400545076207,-1.681762923322388,-0.9206053397443261,-1
-1.2090841684156743,-0.6335528812181773,-0.16744367165578425,0.0,-0.14945372725574277,0.5742605104027667,1.3287219133098354,-1
-0.7086688980429662,-0.33999425891826374,-0.16744367165578425,0.0,-0.8086982384590201,-1.0371847994009153,-0.26455155760352944,-1
-0.1526519309621796,-1.3968052991979532,-0.16744367165578425,0.0,0.5921963478479443,1.2188386343242394,1.8910537265733751,-1
-1.3202875618318315,-0.6335528812181773,-0.16744367165578425,0.0,-0.7262926745586104,-0.7148957374401786,0.016614349028241004,-1
-0.31945702108641577,0.36454643460152897,-0.16744367165578425,0.0,-0.7262926745586104,-1.2789015958714676,-0.5457174642352994,-1
-0.3750587177944942,-0.33999425891826374,-0.16744367165578425,0.0,-0.8086982384590201,-1.1983293303812834,-3.5448204683075146,-1
-0.8754739881672023,-1.6316521970378843,-0.16744367165578425,0.0,2.0754964980553177,-2.568057843714413,-2.2327129040259206,-1
0.2365599459943711,0.18841126122158122,-0.16744367165578425,0.0,-0.5614815467577914,-0.23146214449907412,0.48522419341452455,-1
-0.931075684875281,-2.0426342682577636,-0.16744367165578425,0.0,0.6746019117483539,-2.0846242507733086,-1.3892151841306097,-1
-0.597465504626809,-0.6922646056781602,-0.16744367165578425,0.0,0.015357400545076207,-1.1983293303812834,-1.3892151841306097,-1
-0.9866773815833597,-0.8096880545981258,-0.16744367165578425,0.0,0.015357400545076207,0.5742605104027667,1.3287219133098354,-1
-1.2090841684156743,-0.6335528812181773,-0.16744367165578425,0.0,-0.06704816335533352,-0.3120344099892583,0.39150222453726774,-1
-1.431490955247989,0.012276087841632807,-0.16744367165578425,0.0,0.18016852834589567,-0.39260667547944245,0.29778025566001093,-1
-0.20825362767025832,-0.8096880545981258,-0.16744367165578425,0.0,0.4273852200471248,-0.15088987900889042,0.5789461622917813,-1
-0.20825362767025832,-0.6922646056781602,-0.16744367165578425,0.0,-0.06704816335533352,-0.4731789409696266,0.29778025566001093,-1
0.3477633394105285,-0.7509763301381429,-0.16744367165578425,0.0,-0.31426485505656226,-0.8760402684205469,-0.17082958872627263,-1
-0.7086688980429662,-1.0445349524380567,-0.16744367165578425,0.0,-0.8086982384590201,-0.15088987900889042,0.5789461622917813,-1
0.5145684295347647,0.012276087841632807,-0.16744367165578425,0.0,-1.1383204940606586,0.010254651971477926,0.7663901000462949,-1
