mcg,gvh,lip,chg,aac,alm1,alm2,target
0.33492335142949897,-1.398433075215184,-0.12909944487358058,-0.06415002990995838,0.4468128229871773,-1.0209090999215573,-0.7156345769010771,-1
-2.0569195095109234,-0.5096349757888152,-0.12909944487358058,-0.06415002990995838,0.28660366970448625,-0.5342092732449214,-0.27604477805498895,-1
0.7335638282529031,-0.5096349757888152,-0.12909944487358058,-0.06415002990995838,-0.11391921350224128,-0.4457183956673512,-0.17835815608919145,-1
0.9044097468915042,0.2175634691963948,-0.12909944487358058,-0.06415002990995838,0.12639451642179522,-0.09175488535707063,-0.6667912659181784,-1
-1.1457412767717148,-1.156033593553447,-0.12909944487358058,-0.06415002990995838,0.36670824634583177,-0.976663661132772,-0.7156345769010771,-1
1.3599988632611089,-0.5904348030093942,-0.12909944487358058,-0.06415002990995838,-1.155278709839732,-0.4014729568785661,-0.17835815608919145,-1
-0.8040494394945117,-1.4792329024357624,-0.12909944487358058,-0.06415002990995838,-0.5144420967089683,-1.0651545387103423,-0.7644778878839756,-1
-1.259638555864116,-0.9944339391122887,-0.12909944487358058,-0.06415002990995838,0.046289939780449735,-0.8439273447664166,-0.5202613329694823,-1
-1.3165871954103165,-0.18643566690649974,-0.12909944487358058,-0.06415002990995838,-0.3542329434262773,0.17371774737563977,0.3589182647226937,-1
-0.06371712539390481,-0.5096349757888152,-0.12909944487358058,-0.06415002990995838,0.4468128229871773,-1.2863817326542677,-0.9598511318155706,-1
-0.06371712539390481,-1.8024322113180784,-0.12909944487358058,-0.06415002990995838,0.5269173996285219,-0.8881727835552018,-0.6179479549352797,-1
-1.031843997679314,0.1367636419758158,-0.12909944487358058,-0.06415002990995838,-0.5144420967089683,-1.3306271714430529,-1.0086944427984694,-1
-0.23456304403250627,-1.156033593553447,-0.12909944487358058,-0.06415002990995838,-0.3542329434262773,-1.0209090999215573,-0.7156345769010771,-1
0.44882063052190013,0.2983632964169738,-0.12909944487358058,-0.06415002990995838,-0.3542329434262773,-0.6669455896112765,-0.7156345769010771,-1
-1.2026899163179154,-0.26723549412707875,-0.12909944487358058,-0.06415002990995838,-0.1940237901435868,-1.3748726102318378,-1.0575377537813677,-1
-1.031843997679314,-0.5096349757888152,-0.12909944487358058,-0.06415002990995838,-0.3542329434262773,-0.13600032414585575,0.11470170980820064,-1
-0.5193062417635088,-0.10563583968592073,-0.12909944487358058,-0.06415002990995838,-0.995069556557041,-1.0209090999215573,-0.7156345769010771,-1
0.050180153698496356,-1.5600327296563414,-0.12909944487358058,-0.06415002990995838,0.36670824634583177,0.21796318616442487,0.40776157570559246,-1
-1.1457412767717148,-0.5096349757888152,-0.12909944487358058,-0.06415002990995838,-0.9149649799156955,-0.8439273447664166,-0.5691046439523809,-1
-0.12066576494010539,0.8639620869610259,-0.12909944487358058,-0.06415002990995838,-0.9149649799156955,-1.1536454162879124,-0.8621645098497731,-1
-0.17761440448630567,-0.10563583968592073,-0.12909944487358058,-0.06415002990995838,-0.995069556557041,-1.1093999774991272,-2.425150461302531,-1
-0.6901521604021106,-1.8832320385386572,-0.12909944487358058,-0.06415002990995838,1.808590625890049,-1.8615724369084734,-1.7413441075419496,-1
0.44882063052190013,0.6215626052992899,-0.12909944487358058,-0.06415002990995838,-0.7547558266330049,-0.5784547120337062,-0.32488808903788763,-1
-0.7471007999483111,-2.448830829082709,-0.12909944487358058,-0.06415002990995838,0.4468128229871773,-1.596099804175763,-1.3017543086958614,-1
-0.40540896267110804,-0.5904348030093942,-0.12909944487358058,-0.06415002990995838,-0.1940237901435868,-1.1093999774991272,-1.3017543086958614,-1
-0.8040494394945117,-0.7520344574505522,-0.12909944487358058,-0.06415002990995838,-0.1940237901435868,-0.13600032414585575,0.11470170980820064,-1
-1.031843997679314,-0.5096349757888152,-0.12909944487358058,-0.06415002990995838,-0.2741283667849323,-0.6227001508224914,-0.37373140002078636,-1
-1.259638555864116,0.3791631236375528,-0.12909944487358058,-0.06415002990995838,-0.033814636860895766,-0.6669455896112765,-0.42257471100368516,-1
-0.006768485847704229,-0.7520344574505522,-0.12909944487358058,-0.06415002990995838,0.20649909306314074,-0.5342092732449214,-0.27604477805498895,-1
-0.006768485847704229,-0.5904348030093942,-0.12909944487358058,-0.06415002990995838,-0.2741283667849323,-0.7111910284000617,-0.42257471100368516,-1
0.5627179096143013,-0.6712346302299732,-0.12909944487358058,-0.06415002990995838,-0.5144420967089683,-0.9324182223439869,-0.6667912659181784,-1
